ID,YEAR_STA,TARGET,WHERE,REGIOTYP,BUYPOWER,CASATYP,STRTYP,VAL_TIER,FAMGROUP,AGEGROUP,ANTDT,ANZHH,ANZGEW,CAR_DENS,CAR_PERF,PROB_BUS,PROB_AUT,PROB_JEE,TYP1,TYP2,TYP3,TYP4,TYP5,TYP6,TYP7,TYP8,TYP9,PROB_DAILY,PHARM1,PHARM2,PHARM3,PHARM4,PHARM5,PHARM6
"315,197","1,996",0,0,14,3,2,1,2,7,4,5,3,0,7,7,3,7,0,7,2,7,7,4,1,6,7,4,5,1,2,4,7,1,5
"391,643","1,997",0,0,11,7,1,3,5,5,5,7,2,1,2,10,0,6,2,4,3,2,6,5,6,2,2,4,1,3,5,1,3,7,1
"315,637","1,996",0,1,15,-4,3,1,7,3,4,3,9,1,7,4,6,8,0,5,5,5,3,1,4,5,2,3,,1,1,6,3,7,2
"343,734","1,996",0,0,11,5,1,3,6,3,5,3,1,1,4,6,6,4,1,1,1,1,7,4,1,1,7,7,1,2,5,6,1,3,3
"370,773","1,997",0,0,16,2,1,1,9,9,5,9,1,0,10,3,6,2,3,4,5,2,7,7,6,4,2,3,4,1,7,6,1,6,3
"32,737","1,990",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42,553","1,989",0,0,11,3,3,4,8,3,3,4,7,1,9,4,3,1,0,2,7,7,6,1,1,1,6,7,7,5,7,2,6,4,1
"352,465","1,996",0,1,16,-9,1,1,1,9,5,5,1,0,10,1,3,6,1,3,1,1,4,5,5,2,1,2,,6,2,1,4,6,6
"378,809","1,997",0,1,16,-9,1,1,8,7,4,9,1,0,8,3,3,3,0,1,4,2,4,3,4,1,1,3,,1,6,1,7,2,4
"232,452","1,994",0,1,11,-3,2,1,1,8,5,9,4,0,8,2,3,3,0,3,1,1,5,5,2,4,1,2,,6,2,7,4,3,2
"23,199","1,992",0,0,16,1,1,1,3,9,5,7,1,0,7,1,3,7,0,4,7,4,7,2,3,2,7,6,8,2,3,7,2,1,3
"241,076","1,994",0,0,11,3,2,1,7,5,4,9,3,1,6,6,3,5,3,3,1,1,1,2,4,4,4,5,8,4,6,4,5,5,2
"66,041","1,993",0,0,15,2,1,1,7,1,6,6,1,0,6,10,3,6,2,5,5,3,1,4,7,3,2,4,2,6,5,1,6,1,5
"212,411","1,994",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201,437","1,994",0,0,15,4,1,3,1,8,5,3,1,0,9,2,3,5,1,6,4,6,2,6,4,7,4,2,6,6,2,3,2,5,6
"315,138","1,996",0,0,16,6,1,1,2,8,4,1,1,0,9,8,3,3,1,7,6,2,3,1,5,7,7,6,1,7,3,1,4,6,4
"380,188","1,997",0,0,14,7,1,3,4,8,4,3,2,0,9,8,3,3,0,2,4,5,3,6,2,4,6,1,8,6,4,2,6,2,6
"381,694","1,997",0,0,12,9,1,1,1,5,5,7,1,0,9,7,3,7,0,5,2,7,6,1,6,7,5,6,8,2,3,2,2,7,1
"68,752","1,900",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"382,792","1,997",0,0,11,3,1,1,2,5,4,2,1,0,4,6,3,1,0,2,5,3,2,2,4,4,6,5,6,6,5,2,6,4,4
"347,648","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"262,366","1,995",0,0,15,5,1,2,4,6,5,7,1,0,4,8,6,7,0,2,6,1,1,3,7,7,2,6,1,1,7,6,7,5,1
"320,595","1,996",0,0,15,6,1,4,7,9,6,4,1,0,7,4,6,6,3,1,7,7,3,7,3,2,6,7,4,4,3,5,4,4,3
"334,904","1,996",0,0,16,1,1,1,1,8,4,4,1,0,8,3,6,6,0,6,4,3,7,1,1,2,5,5,2,1,6,1,1,3,6
"250,950","1,994",0,0,11,8,3,1,6,2,6,6,7,1,3,10,0,1,0,7,5,3,1,6,7,1,2,5,4,2,7,4,6,6,4
"314,863","1,996",0,0,12,5,2,4,9,7,5,1,5,1,5,10,3,9,0,1,1,7,7,7,1,7,1,1,6,3,3,7,4,1,1
"322,596","1,996",0,1,14,-6,3,1,5,5,3,3,7,1,9,3,3,6,0,5,4,2,4,5,3,1,2,1,,1,1,7,6,4,7
"331,493","1,996",0,1,16,-9,1,1,5,7,3,9,1,0,10,1,0,4,0,2,2,2,2,4,5,5,3,3,,1,1,1,3,7,7
"263,474","1,995",0,0,14,4,1,1,2,6,5,5,1,0,9,10,6,7,3,7,1,1,2,4,4,7,4,4,4,3,3,6,5,3,3
"365,930","1,996",0,0,12,6,1,1,6,2,4,7,1,0,5,9,6,7,0,3,6,4,7,4,6,6,7,5,5,2,4,4,4,6,3
"15,564","1,990",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"213,333","1,994",0,0,16,1,1,1,5,8,4,6,1,0,9,1,6,8,1,4,1,1,7,5,2,1,4,2,2,2,3,7,1,4,3
"273,591","1,995",0,0,11,5,3,1,7,4,5,4,9,1,3,5,6,9,3,4,2,1,1,6,5,3,2,6,2,3,5,4,3,7,2
"69,657","1,993",0,0,15,5,1,1,1,7,4,5,2,0,7,6,6,7,3,3,5,6,2,3,1,7,5,2,7,5,3,3,6,4,5
"318,033","1,996",0,1,13,-7,1,4,1,5,5,9,1,0,9,2,,8,3,,,,,,,,,,,,,,,,
"390,667","1,997",0,1,12,-4,1,1,3,6,2,3,1,1,5,4,0,7,2,2,3,3,3,3,5,3,2,5,,1,3,5,3,3,7
"360,197","1,996",0,0,12,5,1,1,1,3,4,6,2,0,5,7,6,2,2,4,1,6,5,2,1,7,6,6,8,3,5,6,5,5,3
"220,591","1,994",0,0,12,8,1,1,3,6,4,8,2,0,10,6,0,4,0,5,7,6,7,3,2,7,2,6,6,3,2,4,3,6,5
"297,228","1,995",0,0,13,1,1,1,4,5,5,5,2,0,3,6,6,7,0,7,2,2,6,4,4,1,6,5,2,4,3,6,2,4,3
"55,724","1,970",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41,585","1,993",0,0,11,7,4,3,8,3,5,2,11,3,7,9,6,5,0,3,4,6,5,5,6,3,7,5,2,4,3,1,2,6,6
"5,724","1,981",0,0,12,5,1,1,6,3,5,7,1,0,1,6,6,5,1,2,4,7,7,6,1,2,6,2,7,3,7,4,6,1,1
"275,720","1,995",0,0,11,2,4,1,9,1,5,1,14,1,1,6,0,9,3,7,3,3,3,4,2,1,3,7,2,3,7,4,6,1,1
"341,687","1,996",0,0,15,4,1,1,9,1,4,1,2,0,2,3,3,1,2,5,3,6,7,1,2,5,1,1,1,1,7,5,3,1,5
"87,448","1,991",0,1,11,-3,5,1,4,3,5,7,22,0,4,1,0,3,2,1,5,1,3,3,4,5,1,1,,2,5,7,4,3,5
"19,848","1,990",0,0,11,3,1,1,1,8,5,6,1,0,3,3,6,1,2,2,1,4,7,1,5,2,5,6,5,2,6,4,3,5,3
"363,109","1,996",0,0,15,2,1,1,6,9,6,5,1,0,5,3,6,3,0,1,4,3,6,3,6,1,7,7,2,5,7,7,4,6,4
"316,424","1,996",0,0,12,7,2,3,6,5,4,3,5,1,4,2,6,3,3,7,1,7,6,3,2,4,5,3,6,5,5,3,6,1,5
"70,845","1,989",0,0,16,5,1,1,4,9,5,9,2,0,10,8,3,5,2,4,5,1,4,7,1,7,2,7,5,5,3,7,4,6,2
"341,833","1,996",0,0,11,4,2,1,8,1,4,6,4,0,2,9,0,7,0,3,3,1,3,3,4,5,1,5,4,4,6,4,4,5,2
"243,608","1,994",0,0,16,1,1,4,5,9,5,8,1,1,10,5,6,7,3,5,7,3,5,5,6,2,3,2,5,2,4,7,3,4,4
"340,995","1,996",0,0,11,5,3,1,9,9,3,1,9,0,3,5,6,6,0,4,5,1,3,2,7,2,7,6,4,3,7,4,2,5,3
"386,952","1,997",0,0,14,7,1,1,3,9,4,7,2,0,8,6,6,7,0,3,2,4,1,2,3,4,2,1,8,2,6,7,7,5,1
"343,890","1,996",0,1,14,-7,3,3,4,5,3,5,9,0,6,4,0,5,0,1,2,1,3,5,5,2,5,1,,7,7,7,5,6,7
"287,213","1,995",0,0,12,8,2,1,4,5,3,7,4,1,9,7,3,2,3,3,3,5,1,3,1,7,6,2,8,3,4,2,2,5,6
"103,984","1,993",0,0,16,1,1,4,3,7,4,6,2,0,10,3,6,9,0,6,1,1,2,1,5,7,1,6,5,1,4,7,3,4,1
"388,083","1,997",0,0,11,8,3,1,8,1,5,1,6,1,3,4,6,8,0,5,5,4,7,5,6,1,7,4,1,5,6,5,1,5,4
"4,877","1,989",0,0,14,8,1,1,1,3,5,5,1,0,7,9,3,1,1,2,3,5,2,4,6,5,5,3,2,7,5,6,2,2,1
"365,261","1,996",0,0,13,3,2,3,7,7,5,1,3,3,4,8,6,6,0,7,6,6,6,3,7,5,1,5,5,3,2,7,7,2,5
"366,584","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"324,955","1,996",0,1,16,-7,1,4,1,7,6,8,1,0,10,2,0,4,2,5,1,4,4,4,4,1,2,1,,5,7,7,1,6,6
"102,307","1,978",0,0,16,3,1,4,6,5,4,1,1,0,3,10,0,9,0,5,1,4,7,3,1,5,3,2,1,2,7,6,6,1,5
"342,702","1,996",0,0,12,9,2,2,5,6,6,8,3,0,4,10,3,1,3,2,6,6,3,6,6,6,2,4,4,6,2,5,3,6,4
"212,357","1,994",0,0,13,7,4,3,6,7,5,7,10,1,6,7,6,5,2,2,5,6,7,4,4,3,7,3,5,5,4,5,6,5,1
"280,824","1,995",0,0,15,6,1,1,3,5,5,8,1,0,7,4,6,4,0,5,6,5,2,7,1,5,2,3,8,7,3,3,6,3,5
"339,210","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"276,203","1,995",0,1,13,-4,2,1,8,3,4,7,5,0,6,1,3,4,0,5,3,2,3,3,2,2,1,3,,7,7,3,1,7,6
"388,398","1,997",0,0,15,1,1,3,3,1,6,4,2,0,8,4,6,6,0,5,3,2,5,2,1,6,6,5,6,4,5,1,6,1,5
"28,082","1,972",0,0,12,9,1,1,2,2,5,9,1,0,4,3,6,1,0,2,6,7,4,4,6,7,7,1,7,7,2,1,1,6,4
"333,493","1,996",0,0,15,4,1,1,3,7,5,5,2,0,5,1,6,7,0,3,4,7,1,4,2,1,2,5,7,7,3,2,5,2,6
"214,173","1,994",0,0,16,1,1,1,9,9,4,7,1,0,8,2,6,8,1,6,5,7,7,1,1,4,3,5,5,1,3,7,1,4,2
"66,185","1,986",0,0,14,2,1,1,2,8,3,9,1,1,8,4,6,7,2,1,7,1,6,1,1,6,2,5,5,3,2,7,7,2,1
"333,396","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"289,476","1,995",0,0,12,7,1,1,4,9,5,6,2,0,10,8,3,3,0,1,3,2,1,6,6,6,3,1,8,3,7,7,1,6,3
"289,452","1,995",0,0,16,5,1,1,6,9,5,9,1,0,4,6,0,6,2,1,1,1,1,6,1,1,2,6,2,1,7,6,6,6,3
"254,764","1,994",0,1,16,-8,1,1,1,8,5,7,1,0,10,4,3,5,3,4,1,1,4,2,4,2,4,2,,2,1,1,5,6,7
"386,838","1,997",0,0,16,3,2,2,3,7,4,1,2,2,10,7,3,3,3,7,1,2,3,1,7,7,6,3,6,3,2,5,7,2,1
"58,491","1,988",0,0,16,1,1,1,9,9,5,8,1,0,10,2,3,8,1,7,1,7,3,6,1,1,1,2,2,2,1,7,2,3,4
"223,166","1,994",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"76,032","1,990",0,1,14,-7,1,1,2,4,5,8,1,0,8,1,6,3,0,1,1,1,2,3,4,5,1,5,,4,7,7,1,3,6
"298,779","1,995",0,0,13,5,1,3,4,4,4,7,1,0,6,10,6,7,3,6,5,1,6,1,5,6,6,7,5,4,3,1,4,4,7
"351,251","1,996",0,0,13,3,1,1,8,6,5,6,2,0,7,9,0,2,3,7,7,3,2,4,3,2,3,4,7,6,3,2,3,5,2
"387,026","1,997",0,0,14,3,1,1,1,3,4,4,2,0,6,5,6,6,0,3,2,6,2,2,5,4,4,1,8,2,7,6,6,3,5
"365,495","1,996",0,0,16,3,2,1,5,7,3,9,3,0,8,8,3,1,2,7,4,5,7,6,1,4,4,3,1,1,7,6,6,5,6
"347,366","1,996",0,0,16,1,1,3,4,3,4,9,1,0,9,6,6,8,1,1,5,1,1,5,1,1,1,2,7,2,4,7,3,5,2
"385,341","1,997",0,1,11,-3,3,2,9,8,2,7,5,2,2,2,6,9,3,3,5,4,1,2,5,1,5,2,,5,2,6,5,1,3
"33,037","1,993",0,0,16,1,1,1,1,9,4,6,1,0,7,7,6,7,0,7,1,1,7,3,4,5,6,7,5,3,3,4,4,3,3
"364,231","1,996",0,0,13,7,1,1,6,5,3,2,2,0,8,3,6,7,0,3,5,1,7,5,6,6,6,7,5,7,4,2,2,4,3
"234,655","1,994",0,0,11,7,2,1,7,2,4,2,3,0,2,5,6,1,0,4,5,4,3,5,4,2,6,6,2,1,2,3,5,2,7
"56,908","1,990",0,0,16,1,1,4,1,7,4,7,1,1,9,4,0,7,3,5,1,6,7,5,7,6,3,2,1,1,7,6,6,3,5
"376,378","1,997",0,1,16,-6,1,1,2,3,4,6,1,0,7,1,0,3,1,2,5,4,3,5,3,3,1,2,,7,2,1,5,4,6
"355,961","1,996",0,1,13,-4,3,4,3,1,5,9,7,0,6,2,3,3,0,3,3,4,2,4,5,2,4,3,,1,3,6,3,7,4
"362,814","1,996",0,0,11,2,3,1,9,1,3,2,7,1,4,3,6,5,2,3,1,3,1,7,1,2,3,6,2,5,4,1,1,6,3
"354,699","1,996",0,1,14,-6,1,4,7,8,5,8,1,0,10,2,0,4,2,3,1,5,5,5,4,1,3,2,,4,2,7,4,4,6
"332,153","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"368,088","1,996",0,0,16,3,1,1,3,9,6,9,1,0,9,3,3,2,1,6,5,7,7,6,3,1,5,2,7,2,2,7,2,5,2
"342,997","1,996",0,0,13,6,1,1,4,7,4,5,1,0,4,4,3,9,0,5,5,1,4,6,5,4,1,1,7,6,5,3,4,2,4
"367,164","1,996",0,0,14,8,1,1,1,5,4,8,2,0,7,5,3,1,0,7,5,4,2,1,1,7,7,3,5,6,2,1,1,6,6
"386,125","1,997",0,0,16,2,1,1,6,9,5,2,1,0,9,9,6,6,3,4,7,4,6,7,4,3,3,3,7,5,4,4,7,4,3
"308,484","1,995",0,0,15,4,1,3,1,9,6,5,1,1,4,10,3,5,2,2,5,3,2,1,7,7,6,4,3,1,7,7,3,3,1
"325,771","1,996",0,0,16,1,2,3,6,9,4,2,3,0,9,3,3,5,1,6,5,2,2,1,5,7,5,6,1,2,7,7,3,2,3
"95,608","1,991",0,0,16,1,1,2,8,9,5,3,2,0,10,5,6,5,1,6,1,4,1,6,7,6,2,3,6,2,4,5,7,2,4
"350,684","1,996",0,0,12,2,1,1,3,5,2,9,1,1,8,6,6,6,0,1,1,5,5,1,4,4,6,6,1,2,6,7,6,4,5
"353,163","1,996",0,0,15,5,3,1,6,2,5,8,6,1,8,6,0,9,0,7,5,1,2,5,6,1,1,2,1,1,6,6,2,5,1
"365,031","1,996",0,0,15,5,2,1,6,4,3,4,4,1,2,1,6,5,3,4,7,1,4,1,6,2,2,1,8,5,7,5,3,2,2
"341,222","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"356,530","1,996",0,1,16,-8,1,1,7,6,4,7,2,1,9,1,3,5,0,5,1,5,2,3,5,5,1,2,,2,1,7,4,3,6
"383,309","1,997",0,0,11,2,2,1,7,6,6,4,3,0,1,5,0,5,0,5,1,2,3,7,5,2,3,3,3,1,4,3,3,7,3
"70,204","1,993",0,0,14,4,1,1,7,7,4,5,1,0,5,5,3,1,2,1,1,1,1,3,7,1,2,1,5,1,6,6,1,4,4
"368,992","1,997",0,0,12,6,2,1,7,1,4,2,3,0,3,2,3,5,0,4,7,2,4,6,1,7,7,6,7,1,3,5,4,3,1
"350,201","1,996",0,0,16,1,1,3,2,9,5,9,1,1,9,2,6,2,0,4,6,4,4,6,3,1,2,5,5,1,3,7,1,4,1
"36,007","1,987",0,0,12,8,1,1,3,9,5,5,2,0,7,10,3,2,2,5,1,7,4,6,5,4,5,1,5,7,2,6,2,1,4
"357,524","1,996",0,0,15,4,1,1,3,7,5,6,2,1,9,9,3,9,1,7,7,4,1,5,1,1,1,3,5,7,5,2,6,3,5
"386,889","1,997",0,0,14,6,3,3,5,3,4,1,6,0,8,7,0,6,0,7,7,6,7,3,2,5,7,7,8,6,2,5,7,2,1
"239,291","1,994",0,0,15,4,2,1,9,8,3,4,5,0,4,5,0,8,0,5,5,3,1,7,4,6,1,4,5,6,4,3,7,2,3
"353,411","1,996",0,0,12,6,2,1,9,7,3,1,4,0,7,7,6,1,3,6,3,7,7,5,4,6,2,7,7,4,5,4,6,2,3
"313,846","1,996",0,0,13,4,1,2,3,2,6,3,2,0,6,6,0,7,0,5,1,5,7,1,1,6,6,7,7,6,7,3,7,1,3
"351,105","1,996",0,0,12,9,1,3,3,4,6,4,1,0,3,6,3,3,0,5,2,2,7,1,5,7,2,7,3,7,4,6,1,1,5
"392,478","1,997",0,0,13,7,2,1,6,3,5,5,4,0,8,5,0,8,0,4,1,1,5,1,4,2,4,6,2,5,6,2,6,2,3
"258,911","1,995",0,0,14,3,1,2,5,1,5,6,2,1,5,5,6,6,0,3,1,3,1,3,2,6,2,1,3,1,2,7,7,2,2
"333,480","1,996",0,0,12,1,2,2,7,7,4,2,4,2,2,7,6,9,3,6,2,5,5,3,5,5,3,5,8,2,6,1,6,4,3
"5,775","1,993",0,0,13,8,1,1,2,3,5,9,1,0,7,5,6,4,0,3,2,7,4,4,4,3,6,4,8,7,6,3,1,1,5
"393,911","1,997",0,0,14,4,1,1,5,7,3,2,2,0,9,7,3,5,2,3,7,1,3,5,7,1,4,3,2,1,7,6,5,3,3
"322,876","1,996",0,0,16,1,1,3,8,8,5,7,2,0,10,3,6,6,1,4,5,1,7,5,1,1,4,3,4,1,5,5,7,3,2
"6,720","1,992",0,0,14,8,1,5,6,9,6,1,2,1,1,10,3,2,3,7,7,1,2,7,7,7,1,1,8,7,5,7,4,1,1
"354,007","1,996",0,0,13,8,1,4,5,5,3,4,2,1,6,10,3,5,1,5,1,4,2,2,1,3,1,3,3,3,3,4,2,7,4
"334,287","1,996",0,0,12,9,2,1,2,6,5,2,4,1,8,10,3,4,0,7,7,4,7,1,6,6,2,7,4,5,1,4,2,1,7
"35,827","1,981",0,0,12,9,2,1,5,8,4,3,3,0,3,10,0,7,2,6,6,6,3,7,7,5,6,3,3,7,3,6,1,1,2
"98,172","1,981",0,0,15,2,1,3,3,4,6,7,1,1,4,4,3,3,3,5,4,7,1,2,1,3,6,3,1,3,7,6,1,1,6
"383,017","1,997",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"305,867","1,995",0,1,16,-8,1,1,3,5,4,6,1,0,10,1,3,3,0,1,3,2,5,1,2,1,2,1,,1,1,1,1,7,7
"344,195","1,996",0,1,14,-8,1,3,2,6,6,9,1,0,10,1,0,2,1,2,1,3,4,2,3,5,4,1,,5,2,7,4,5,7
"349,339","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"359,752","1,996",0,0,13,5,3,3,4,3,5,1,7,2,5,9,6,4,0,4,1,2,6,5,1,1,3,2,8,5,5,1,5,2,2
"70,340","1,987",0,0,16,4,1,1,3,7,3,2,2,0,5,5,6,1,2,2,5,7,1,3,6,1,7,4,3,3,7,7,1,3,3
"250,292","1,994",0,0,15,2,1,1,6,8,5,7,2,0,10,5,3,9,1,2,1,7,1,5,7,7,7,3,7,4,4,4,7,2,6
"87,845","1,993",0,1,16,-9,2,1,1,5,6,9,3,1,7,2,6,6,3,1,4,4,3,2,4,4,5,1,,5,1,7,1,3,7
"315,887","1,996",0,0,15,4,1,1,7,7,4,8,1,0,7,10,,4,3,6,5,2,1,7,6,4,4,6,5,5,1,3,7,1,1
"361,310","1,996",0,0,13,4,2,1,8,6,3,7,4,0,5,6,3,5,1,6,1,6,2,4,2,4,3,2,8,2,1,7,3,5,2
"362,827","1,996",0,0,12,9,3,1,4,1,5,4,7,0,5,3,0,9,0,7,6,7,3,2,4,6,1,4,8,5,5,1,2,5,3
"9,511","1,993",0,0,15,6,3,1,7,3,3,1,7,0,9,6,0,9,0,5,1,5,1,5,7,6,2,2,8,7,4,2,6,2,5
"242,712","1,994",0,0,13,4,3,1,7,2,3,6,6,0,4,8,0,2,0,3,5,2,7,7,6,2,7,2,2,5,1,5,6,6,5
"62,007","1,985",0,0,16,1,1,1,3,4,5,7,2,0,10,5,6,6,0,4,1,7,6,7,1,1,7,1,2,1,6,7,1,1,1
"94,275","1,991",0,0,15,3,1,1,8,9,4,6,1,0,5,7,6,7,0,1,7,2,1,7,2,3,2,3,7,1,1,7,5,1,1
"296,435","1,995",0,0,12,1,2,1,9,5,4,4,3,2,4,5,3,7,0,6,1,7,2,4,1,7,1,6,5,3,7,2,6,3,3
"376,452","1,997",0,1,13,-3,3,1,4,5,4,2,8,2,9,3,0,4,0,4,5,4,5,2,1,4,2,4,,7,3,1,1,7,6
"29,953","1,993",0,0,12,6,5,1,9,2,4,3,49,0,4,5,0,9,0,4,1,4,4,5,7,5,4,5,1,4,5,4,3,7,3
"41,257","1,992",0,0,13,5,1,1,2,7,6,9,1,0,7,6,0,3,3,3,4,2,2,6,6,2,2,4,5,5,5,1,5,3,5
"340,459","1,996",0,0,12,8,1,2,2,7,5,4,1,0,8,2,0,1,2,7,5,7,5,7,6,5,1,1,1,7,5,6,1,5,1
"22,291","1,974",0,0,15,5,1,1,3,2,6,3,1,0,10,8,6,6,1,4,7,1,1,1,7,7,4,1,6,3,1,4,7,1,1
"335,995","1,996",0,0,15,3,1,1,2,9,4,8,1,0,4,2,6,1,0,5,4,7,1,1,7,5,3,1,7,4,1,3,6,2,6
"300,767","1,995",0,0,16,2,1,1,3,3,5,7,2,0,6,7,3,1,0,5,7,6,7,1,3,2,7,6,5,2,7,6,1,4,6
"251,314","1,994",0,0,12,1,1,1,6,9,5,6,1,0,7,8,3,1,1,1,4,4,2,1,2,4,7,4,8,6,5,2,6,3,3
"30,939","1,993",0,0,15,5,1,4,3,5,4,6,2,0,7,8,3,4,2,4,7,6,4,7,6,1,2,4,3,4,7,6,3,2,3
"63,383","1,991",0,0,16,8,1,1,2,4,5,6,1,0,7,3,3,6,2,4,5,5,6,4,7,7,7,6,8,1,4,3,4,7,3
"359,769","1,996",0,0,12,6,1,1,1,8,5,4,1,0,8,4,6,2,3,1,6,7,7,1,1,7,5,2,3,6,1,5,5,1,6
"84,622","1,992",0,1,13,-7,2,3,3,6,6,7,3,1,4,10,3,2,2,3,3,2,5,4,3,1,4,5,,1,2,6,5,5,7
"388,499","1,997",0,0,12,8,3,4,4,2,6,8,8,0,1,6,6,1,3,7,6,7,4,7,6,6,2,4,1,4,3,6,4,6,2
"270,544","1,995",0,1,16,-8,1,1,6,3,4,9,1,1,7,1,,5,1,,,,,,,,,,,,,,,,
"370,950","1,997",0,0,15,6,1,1,3,5,4,9,1,0,10,4,3,6,1,3,3,4,6,1,1,6,5,1,6,6,5,3,5,1,5
"368,167","1,996",0,1,16,-7,1,1,1,6,5,9,1,0,10,1,0,8,2,3,1,1,4,3,1,2,3,2,,2,1,1,3,7,7
"330,296","1,996",0,0,15,2,2,3,9,9,4,3,3,2,4,4,0,5,0,5,2,6,4,3,2,4,1,1,8,2,7,6,2,2,5
"10,325","1,991",0,0,16,5,2,1,6,3,4,5,4,0,6,8,0,4,1,5,5,2,1,3,6,2,5,5,1,2,1,4,7,2,1
"280,342","1,995",0,0,13,5,2,1,5,5,3,5,4,0,10,2,6,7,0,2,2,1,7,1,4,5,4,5,5,7,5,4,3,3,4
"20,660","1,992",0,0,16,2,1,1,7,7,5,8,1,1,6,8,0,8,0,6,1,7,3,7,6,1,1,3,5,1,4,7,7,5,4
"260,105","1,995",0,1,13,-3,3,1,6,4,4,9,6,0,7,1,3,3,1,4,1,5,3,3,5,3,4,5,,1,6,2,1,7,3
"324,884","1,996",0,1,15,-6,3,1,5,2,3,2,8,1,3,2,0,6,0,1,3,5,3,1,4,5,2,3,,7,3,6,7,5,4
"32,397","1,976",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"93,713","1,991",0,1,15,-5,1,1,7,2,5,8,2,0,5,3,0,9,2,3,1,1,3,5,4,1,2,1,,3,1,1,3,7,7
"317,185","1,996",0,0,12,4,2,2,5,7,4,8,4,0,5,5,6,4,0,4,5,4,5,3,4,5,4,2,1,1,3,4,7,2,1
"78,054","1,992",0,1,16,-7,1,1,1,9,5,9,2,0,4,7,0,5,2,2,3,4,3,4,4,5,3,2,,1,1,6,1,7,7
"23,768","1,993",0,0,16,1,1,1,9,8,3,1,1,0,10,1,6,7,1,3,6,7,2,1,2,2,4,5,2,2,2,7,7,1,1
"270,468","1,995",0,1,13,-3,5,1,6,2,4,6,24,0,2,4,0,1,2,4,1,4,1,4,4,4,2,3,,2,5,1,1,7,3
"38,119","1,983",0,0,14,6,1,4,4,3,4,7,1,0,9,7,6,5,1,1,1,2,7,6,5,6,6,3,6,4,2,7,7,5,1
"29,625","1,991",0,0,16,4,1,3,7,9,5,7,1,0,10,5,3,8,3,6,1,5,2,2,3,6,1,3,6,1,7,6,6,6,4
"228,001","1,994",0,0,13,5,1,1,2,6,4,4,2,1,6,6,6,6,0,6,6,5,7,4,1,2,5,3,6,6,4,2,5,1,6
"385,690","1,997",0,0,11,7,1,2,9,3,3,1,2,0,1,10,6,5,0,3,1,4,1,1,6,6,1,6,3,4,7,4,2,2,4
"58,150","1,990",0,0,16,1,1,1,8,9,5,7,1,0,10,2,6,3,1,4,3,7,1,3,1,2,6,4,2,2,2,7,7,3,1
"81,545","1,990",0,1,16,-3,3,1,5,2,5,5,8,0,10,2,6,7,0,2,1,2,2,1,1,3,1,1,,6,7,6,1,7,7
"73,462","1,993",0,0,12,6,1,1,5,6,3,2,1,0,10,8,3,7,0,5,4,6,4,3,4,7,7,5,5,1,5,5,4,5,3
"80,440","1,993",0,1,12,-5,1,1,1,7,5,8,1,0,10,1,3,8,1,3,4,3,3,3,4,4,1,4,,7,6,7,4,4,2
"351,039","1,996",0,0,14,7,3,1,9,6,4,2,8,0,5,4,3,9,2,7,4,5,6,2,1,6,4,3,8,2,2,3,6,2,3
"29,544","1,992",0,0,14,2,1,1,3,5,5,5,2,0,10,2,,4,2,,,,,,,,,,,,,,,,
"340,192","1,996",0,0,16,1,2,2,9,6,4,1,3,0,4,6,6,3,3,1,1,1,7,1,1,1,2,4,1,1,6,5,1,2,6
"366,996","1,996",0,1,16,-7,2,1,2,2,5,9,4,0,6,4,6,4,0,3,3,3,4,4,1,1,3,4,,1,1,7,1,4,7
"363,761","1,996",0,0,14,8,1,1,1,3,4,4,1,0,8,7,3,7,1,5,3,2,2,4,1,3,3,1,5,5,4,5,1,6,5
"227,734","1,994",0,0,11,6,1,1,4,3,4,9,1,0,9,6,6,6,1,5,6,3,6,4,4,3,4,4,2,5,7,3,5,3,3
"38,694","1,990",0,0,11,8,2,1,5,8,5,8,3,0,9,6,6,5,3,5,4,7,1,5,5,5,2,5,6,6,6,4,1,4,5
"363,709","1,996",0,0,13,6,1,1,1,5,6,9,1,0,8,6,6,5,0,2,4,7,7,5,1,3,4,6,4,7,5,2,3,6,2
"379,040","1,997",0,0,14,4,1,1,2,3,4,9,1,0,8,2,0,3,0,7,2,4,7,5,3,7,5,5,3,6,6,2,5,1,3
